               Y_p             Y_he4             Y_c12             Y_c13             Y_n13             Y_n14             Y_n15             Y_o14             Y_o15             E_nuc              Time
     5.20135558016580E-01     1.14043999720823E-01     2.02130058079129E-05     4.16711867359392E-07     1.57338395429591E-04     7.72191005718216E-04     8.09797446123859E-09     2.63216662133919E-04     4.86616121068529E-04     1.22302246278653E+18     1.49140000000000E+04
     5.20113455009119E-01     1.14049529131365E-01     2.02133958039763E-05     4.16736442354411E-07     1.57341014858775E-04     7.72205974573567E-04     8.09812982254295E-09     2.63209869990385E-04     4.86604910201107E-04     1.22317335048184E+18     1.49160000000000E+04
     5.20091352511745E-01     1.14055058414578E-01     2.02137868188564E-05     4.16761008882073E-07     1.57343632917819E-04     7.72220943435586E-04     8.09828568498338E-09     2.63203078310410E-04     4.86593699222749E-04     1.22332423469922E+18     1.49180000000000E+04
     5.20069250524106E-01     1.14060587570402E-01     2.02141778156067E-05     4.16785578198802E-07     1.57346251022902E-04     7.72235912564175E-04     8.09844154479473E-09     2.63196286500730E-04     4.86582488076832E-04     1.22347511543803E+18     1.49200000000000E+04
     5.20047149046211E-01     1.14066116598836E-01     2.02145687950364E-05     4.16810150336224E-07     1.57348869173710E-04     7.72250881958732E-04     8.09859740264368E-09     2.63189494561181E-04     4.86571276763590E-04     1.22362599269821E+18     1.49220000000000E+04
     5.20025048078068E-01     1.14071645499877E-01     2.02149597579754E-05     4.16834725326195E-07     1.57351487369911E-04     7.72265851618649E-04     8.09875325920984E-09     2.63182702491606E-04     4.86560065283260E-04     1.22377686647971E+18     1.49240000000000E+04
     5.20002947619688E-01     1.14077174273523E-01     2.02153507052739E-05     4.16859303200801E-07     1.57354105611157E-04     7.72280821543305E-04     8.09890911518585E-09     2.63175910291854E-04     4.86548853636082E-04     1.22392773678247E+18     1.49260000000000E+04
     5.19980847671078E-01     1.14082702919773E-01     2.02157416378032E-05     4.16883883992358E-07     1.57356723897078E-04     7.72295791732067E-04     8.09906497127741E-09     2.63169117961777E-04     4.86537641822299E-04     1.22407860360642E+18     1.49280000000000E+04
     5.19958748232248E-01     1.14088231438624E-01     2.02161325564555E-05     4.16908467733413E-07     1.57359342227289E-04     7.72310762184290E-04     8.09922082820344E-09     2.63162325501235E-04     4.86526429842157E-04     1.22422946695152E+18     1.49300000000000E+04
     5.19936649303207E-01     1.14093759830075E-01     2.02165234621439E-05     4.16933054456742E-07     1.57361960601383E-04     7.72325732899320E-04     8.09937668669609E-09     2.63155532910092E-04     4.86515217695906E-04     1.22438032681771E+18     1.49320000000000E+04
     5.19914550883963E-01     1.14099288094124E-01     2.02169143558032E-05     4.16957644195353E-07     1.57364579018936E-04     7.72340703876489E-04     8.09953254750085E-09     2.63148740188217E-04     4.86504005383800E-04     1.22453118320493E+18     1.49340000000000E+04
     5.19892452974526E-01     1.14104816230768E-01     2.02173052383891E-05     4.16982236982485E-07     1.57367197479505E-04     7.72355675115119E-04     8.09968841137665E-09     2.63141947335486E-04     4.86492792906095E-04     1.22468203611311E+18     1.49360000000000E+04
     5.19870355574905E-01     1.14110344240007E-01     2.02176961108790E-05     4.17006832851608E-07     1.57369815982628E-04     7.72370646614519E-04     8.09984427909591E-09     2.63135154351781E-04     4.86481580263050E-04     1.22483288554221E+18     1.49380000000000E+04
     5.19848258685108E-01     1.14115872121836E-01     2.02180869742721E-05     4.17031431836425E-07     1.57372434527823E-04     7.72385618373988E-04     8.10000015144464E-09     2.63128361236988E-04     4.86470367454929E-04     1.22498373149216E+18     1.49400000000000E+04
     5.19826162305145E-01     1.14121399876256E-01     2.02184778295894E-05     4.17056033970870E-07     1.57375053114589E-04     7.72400590392811E-04     8.10015602922253E-09     2.63121567991000E-04     4.86459154481999E-04     1.22513457396292E+18     1.49420000000000E+04
     5.19804066435025E-01     1.14126927503264E-01     2.02188686778737E-05     4.17080639289110E-07     1.57377671742404E-04     7.72415562670263E-04     8.10031191324300E-09     2.63114774613716E-04     4.86447941344530E-04     1.22528541295441E+18     1.49440000000000E+04
     5.19781971074757E-01     1.14132455002858E-01     2.02192595201900E-05     4.17105247825546E-07     1.57380290410729E-04     7.72430535205606E-04     8.10046780433333E-09     2.63107981105040E-04     4.86436728042794E-04     1.22543624846658E+18     1.49460000000000E+04
     5.19759876224350E-01     1.14137982375036E-01     2.02196503576256E-05     4.17129859614809E-07     1.57382909119002E-04     7.72445507998090E-04     8.10062370333470E-09     2.63101187464882E-04     4.86425514577070E-04     1.22558708049937E+18     1.49480000000000E+04
     5.19737781883813E-01     1.14143509619796E-01     2.02200411912901E-05     4.17154474691766E-07     1.57385527866643E-04     7.72460481046955E-04     8.10077961110229E-09     2.63094393693160E-04     4.86414300947637E-04     1.22573790905273E+18     1.49500000000000E+04
     5.19715688053156E-01     1.14149036737136E-01     2.02204320223158E-05     4.17179093091518E-07     1.57388146653052E-04     7.72475454351425E-04     8.10093552850536E-09     2.63087599789796E-04     4.86403087154779E-04     1.22588873412660E+18     1.49520000000000E+04
     5.19693594732387E-01     1.14154563727055E-01     2.02208228518576E-05     4.17203714849397E-07     1.57390765477606E-04     7.72490427910716E-04     8.10109145642733E-09     2.63080805754719E-04     4.86391873198784E-04     1.22603955572091E+18     1.49540000000000E+04
     5.19671501921515E-01     1.14160090589550E-01     2.02212136810931E-05     4.17228340000973E-07     1.57393384339664E-04     7.72505401724028E-04     8.10124739576587E-09     2.63074011587864E-04     4.86380659079943E-04     1.22619037383562E+18     1.49560000000000E+04
     5.19649409620551E-01     1.14165617324619E-01     2.02216045112231E-05     4.17252968582049E-07     1.57396003238564E-04     7.72520375790551E-04     8.10140334743298E-09     2.63067217289171E-04     4.86369444798549E-04     1.22634118847066E+18     1.49580000000000E+04
     5.19627317829503E-01     1.14171143932261E-01     2.02219953434714E-05     4.17277600628661E-07     1.57398622173622E-04     7.72535350109463E-04     8.10155931235506E-09     2.63060422858589E-04     4.86358230354902E-04     1.22649199962597E+18     1.49600000000000E+04
     5.19605226548380E-01     1.14176670412474E-01     2.02223861790851E-05     4.17302236177084E-07     1.57401241144134E-04     7.72550324679927E-04     8.10171529147301E-09     2.63053628296072E-04     4.86347015749301E-04     1.22664280730150E+18     1.49620000000000E+04
     5.19583135777192E-01     1.14182196765255E-01     2.02227770193347E-05     4.17326875263827E-07     1.57403860149374E-04     7.72565299501096E-04     8.10187128574230E-09     2.63046833601580E-04     4.86335800982054E-04     1.22679361149718E+18     1.49640000000000E+04
     5.19561045515948E-01     1.14187722990602E-01     2.02231678655142E-05     4.17351517925634E-07     1.57406479188595E-04     7.72580274572110E-04     8.10202729613305E-09     2.63040038775080E-04     4.86324586053468E-04     1.22694441221297E+18     1.49660000000000E+04
     5.19538955764657E-01     1.14193249088515E-01     2.02235587189414E-05     4.17376164199485E-07     1.57409098261030E-04     7.72595249892095E-04     8.10218332363012E-09     2.63033243816545E-04     4.86313370963855E-04     1.22709520944879E+18     1.49680000000000E+04
     5.19516866523329E-01     1.14198775058990E-01     2.02239495809578E-05     4.17400814122599E-07     1.57411717365887E-04     7.72610225460165E-04     8.10233936923320E-09     2.63026448725955E-04     4.86302155713532E-04     1.22724600320459E+18     1.49700000000000E+04
     5.19494777791972E-01     1.14204300902026E-01     2.02243404529290E-05     4.17425467732430E-07     1.57414336502356E-04     7.72625201275422E-04     8.10249543395686E-09     2.63019653503297E-04     4.86290940302818E-04     1.22739679348031E+18     1.49720000000000E+04
     5.19472689570597E-01     1.14209826617622E-01     2.02247313362448E-05     4.17450125066668E-07     1.57416955669602E-04     7.72640177336954E-04     8.10265151883069E-09     2.63012858148565E-04     4.86279724732036E-04     1.22754758027590E+18     1.49740000000000E+04
     5.19450601859213E-01     1.14215352205774E-01     2.02251222323191E-05     4.17474786163244E-07     1.57419574866770E-04     7.72655153643838E-04     8.10280762489931E-09     2.63006062661759E-04     4.86268509001514E-04     1.22769836359129E+18     1.49760000000000E+04
     5.19428514657829E-01     1.14220877666481E-01     2.02255131425903E-05     4.17499451060323E-07     1.57422194092982E-04     7.72670130195135E-04     8.10296375322252E-09     2.62999267042886E-04     4.86257293111583E-04     1.22784914342643E+18     1.49780000000000E+04
     5.19406427966454E-01     1.14226402999742E-01     2.02259040685214E-05     4.17524119796310E-07     1.57424813347337E-04     7.72685106989895E-04     8.10311990487531E-09     2.62992471291959E-04     4.86246077062575E-04     1.22799991978126E+18     1.49800000000000E+04
     5.19384341785098E-01     1.14231928205554E-01     2.02262950115999E-05     4.17548792409848E-07     1.57427432628912E-04     7.72700084027155E-04     8.10327608094803E-09     2.62985675409000E-04     4.86234860854830E-04     1.22815069265571E+18     1.49820000000000E+04
     5.19362256113771E-01     1.14237453283915E-01     2.02266859733386E-05     4.17573468939819E-07     1.57430051936762E-04     7.72715061305939E-04     8.10343228254640E-09     2.62978879394037E-04     4.86223644488690E-04     1.22830146204973E+18     1.49840000000000E+04
     5.19340170952482E-01     1.14242978234824E-01     2.02270769552748E-05     4.17598149425344E-07     1.57432671269918E-04     7.72730038825256E-04     8.10358851079161E-09     2.62972083247104E-04     4.86212427964499E-04     1.22845222796325E+18     1.49860000000000E+04
     5.19318086301240E-01     1.14248503058278E-01     2.02274679589712E-05     4.17622833905782E-07     1.57435290627389E-04     7.72745016584103E-04     8.10374476682043E-09     2.62965286968244E-04     4.86201211282609E-04     1.22860299039623E+18     1.49880000000000E+04
     5.19296002160055E-01     1.14254027754276E-01     2.02278589860157E-05     4.17647522420734E-07     1.57437910008159E-04     7.72759994581464E-04     8.10390105178526E-09     2.62958490557506E-04     4.86189994443370E-04     1.22875374934860E+18     1.49900000000000E+04
     5.19273918528937E-01     1.14259552322815E-01     2.02282500380218E-05     4.17672215010039E-07     1.57440529411192E-04     7.72774972816310E-04     8.10405736685423E-09     2.62951694014947E-04     4.86178777447142E-04     1.22890450482030E+18     1.49920000000000E+04
     5.19251835407894E-01     1.14265076763895E-01     2.02286411166284E-05     4.17696911713777E-07     1.57443148835424E-04     7.72789951287596E-04     8.10421371321127E-09     2.62944897340629E-04     4.86167560294284E-04     1.22905525681127E+18     1.49940000000000E+04
     5.19229752796938E-01     1.14270601077512E-01     2.02290322235001E-05     4.17721612572268E-07     1.57445768279771E-04     7.72804929994266E-04     8.10437009205620E-09     2.62938100534625E-04     4.86156342985162E-04     1.22920600532145E+18     1.49960000000000E+04
     5.19207670696077E-01     1.14276125263665E-01     2.02294233603274E-05     4.17746317626074E-07     1.57448387743125E-04     7.72819908935250E-04     8.10452650460481E-09     2.62931303597013E-04     4.86145125520143E-04     1.22935675035079E+18     1.49980000000000E+04
     5.19185589105320E-01     1.14281649322352E-01     2.02298145288269E-05     4.17771026915998E-07     1.57451007224351E-04     7.72834888109462E-04     8.10468295208895E-09     2.62924506527879E-04     4.86133907899601E-04     1.22950749189922E+18     1.50000000000000E+04
     5.19163508024678E-01     1.14287173253571E-01     2.02302057307413E-05     4.17795740483082E-07     1.57453626722294E-04     7.72849867515806E-04     8.10483943575660E-09     2.62917709327317E-04     4.86122690123911E-04     1.22965822996668E+18     1.50020000000000E+04
     5.19141427454161E-01     1.14292697057320E-01     2.02305969678395E-05     4.17820458368614E-07     1.57456246235772E-04     7.72864847153170E-04     8.10499595687196E-09     2.62910911995427E-04     4.86111472193455E-04     1.22980896455311E+18     1.50040000000000E+04
     5.19119347393778E-01     1.14298220733597E-01     2.02309882419169E-05     4.17845180614120E-07     1.57458865763579E-04     7.72879827020427E-04     8.10515251671551E-09     2.62904114532319E-04     4.86100254108616E-04     1.22995969565846E+18     1.50060000000000E+04
     5.19097267843538E-01     1.14303744282401E-01     2.02313795547956E-05     4.17869907261372E-07     1.57461485304485E-04     7.72894807116439E-04     8.10530911658414E-09     2.62897316938109E-04     4.86089035869782E-04     1.23011042328266E+18     1.50080000000000E+04
     5.19075188803452E-01     1.14309267703730E-01     2.02317709083242E-05     4.17894638352382E-07     1.57464104857235E-04     7.72909787440052E-04     8.10546575779120E-09     2.62890519212921E-04     4.86077817477346E-04     1.23026114742565E+18     1.50100000000000E+04
     5.19053110273528E-01     1.14314790997580E-01     2.02321623043783E-05     4.17919373929406E-07     1.57466724420549E-04     7.72924767990099E-04     8.10562244166656E-09     2.62883721356887E-04     4.86066598931704E-04     1.23041186808738E+18     1.50120000000000E+04
