!25Si (5/2+, 3/2+, 1/2+, 3/2+)  -> 25Al       e-capture,  with screening effects
!GT+F   USDB     Q=12.7427 MeV
!Experimental data are used.
!
!Log(rhoY) Log(T) mu    dQ        Vs          capture-rate    nu-energy-loss  gamma-energy
!                   (MeV)    (MeV)   (MeV)       (1/s)           (MeV/s)           (MeV/s)  
1.445440e+08 2.511886e+07 4.376355e-06 1.383963e-07 4.034289e-08 6.619726e+00 8.085582e-05 7.063359e-05
1.445440e+08 3.981072e+07 4.373631e-06 1.378355e-07 4.034289e-08 6.621708e+00 8.087444e-05 7.066613e-05
1.445440e+08 6.309573e+07 4.372029e-06 1.370985e-07 4.034289e-08 6.623843e+00 8.091170e-05 7.068240e-05
1.445440e+08 1.000000e+08 4.371067e-06 1.361052e-07 4.034289e-08 6.630251e+00 8.100490e-05 7.076383e-05
1.445440e+08 1.122018e+08 4.370907e-06 1.358008e-07 4.034289e-08 6.632236e+00 8.102356e-05 7.078012e-05
1.445440e+08 1.258925e+08 4.370747e-06 1.354803e-07 4.034289e-08 6.634833e+00 8.106088e-05 7.081272e-05
1.445440e+08 1.412538e+08 4.370747e-06 1.351279e-07 4.034289e-08 6.637736e+00 8.109822e-05 7.084534e-05
1.445440e+08 1.584893e+08 4.370587e-06 1.347594e-07 4.034289e-08 6.641100e+00 8.113557e-05 7.089430e-05
1.445440e+08 1.778279e+08 4.370427e-06 1.343588e-07 4.034289e-08 6.644312e+00 8.117295e-05 7.094329e-05
1.445440e+08 1.995262e+08 4.370427e-06 1.339262e-07 4.034289e-08 6.648750e+00 8.122904e-05 7.099231e-05
1.445440e+08 2.238721e+08 4.370266e-06 1.334616e-07 4.034289e-08 6.653191e+00 8.128517e-05 7.105773e-05
1.445440e+08 2.511886e+08 4.370106e-06 1.329809e-07 4.034289e-08 6.658249e+00 8.136007e-05 7.112320e-05
1.445440e+08 2.818383e+08 4.369786e-06 1.324522e-07 4.034289e-08 6.663617e+00 8.141629e-05 7.118874e-05
1.445440e+08 3.162278e+08 4.369465e-06 1.318754e-07 4.034289e-08 6.669143e+00 8.149131e-05 7.125434e-05
1.445440e+08 3.548134e+08 4.369145e-06 1.312826e-07 4.034289e-08 6.675288e+00 8.156640e-05 7.133642e-05
1.445440e+08 3.981072e+08 4.368664e-06 1.306257e-07 4.034289e-08 6.681285e+00 8.166036e-05 7.141860e-05
1.445440e+08 4.466836e+08 4.368184e-06 1.299368e-07 4.034289e-08 6.687596e+00 8.173561e-05 7.150087e-05
1.445440e+08 5.011872e+08 4.367382e-06 1.292158e-07 4.034289e-08 6.694066e+00 8.182977e-05 7.158323e-05
1.445440e+08 5.623413e+08 4.366421e-06 1.284307e-07 4.034289e-08 6.700543e+00 8.192403e-05 7.166569e-05
1.445440e+08 6.309573e+08 4.365300e-06 1.275816e-07 4.034289e-08 6.707798e+00 8.201840e-05 7.174825e-05
1.445440e+08 7.079458e+08 4.363697e-06 1.267004e-07 4.034289e-08 6.714907e+00 8.213179e-05 7.184744e-05
1.445440e+08 7.943282e+08 4.361775e-06 1.257551e-07 4.034289e-08 6.722797e+00 8.224534e-05 7.194677e-05
1.445440e+08 8.912509e+08 4.359532e-06 1.247457e-07 4.034289e-08 6.731936e+00 8.239698e-05 7.204624e-05
1.445440e+08 1.000000e+09 4.356488e-06 1.236723e-07 4.034289e-08 6.741243e+00 8.254890e-05 7.216246e-05
1.445440e+08 1.122018e+09 4.352642e-06 1.225507e-07 4.034289e-08 6.752273e+00 8.273920e-05 7.229551e-05
1.445440e+08 1.258925e+09 4.347996e-06 1.213491e-07 4.034289e-08 6.765346e+00 8.296813e-05 7.244548e-05
1.445440e+08 1.412538e+09 4.342068e-06 1.200834e-07 4.034289e-08 6.780005e+00 8.321686e-05 7.262921e-05
1.445440e+08 1.584893e+09 4.334698e-06 1.187536e-07 4.034289e-08 6.797982e+00 8.354324e-05 7.283017e-05
1.445440e+08 1.778279e+09 4.325245e-06 1.173276e-07 4.034289e-08 6.819303e+00 8.392886e-05 7.308215e-05
1.445440e+08 1.995262e+09 4.313389e-06 1.158536e-07 4.034289e-08 6.845103e+00 8.439395e-05 7.340258e-05
1.445440e+08 2.238721e+09 4.298489e-06 1.142835e-07 4.034289e-08 6.876540e+00 8.497894e-05 7.377535e-05
1.445440e+08 2.511886e+09 4.279583e-06 1.126493e-07 4.034289e-08 6.914806e+00 8.570602e-05 7.423544e-05
1.445440e+08 2.818383e+09 4.256031e-06 1.109189e-07 4.034289e-08 6.962577e+00 8.659869e-05 7.480167e-05
1.445440e+08 3.162278e+09 4.226230e-06 1.091245e-07 4.034289e-08 7.020855e+00 8.770237e-05 7.551119e-05
1.445440e+08 3.548134e+09 4.188739e-06 1.072339e-07 4.034289e-08 7.093164e+00 8.908638e-05 7.636798e-05
1.445440e+08 3.981072e+09 4.141635e-06 1.052632e-07 4.034289e-08 7.182903e+00 9.082623e-05 7.743036e-05
1.445440e+08 4.466836e+09 4.082355e-06 1.032285e-07 4.034289e-08 7.294743e+00 9.302749e-05 7.872475e-05

1.513561e+08 1.000000e+07 4.431950e-06 1.412482e-07 4.095172e-08 6.973166e+00 8.544985e-05 7.445799e-05
1.513561e+08 1.584893e+07 4.432591e-06 1.409438e-07 4.095172e-08 6.972684e+00 8.544985e-05 7.444085e-05
1.513561e+08 2.511886e+07 4.433392e-06 1.405432e-07 4.095172e-08 6.970276e+00 8.543018e-05 7.442371e-05
1.513561e+08 3.981072e+07 4.434514e-06 1.399985e-07 4.095172e-08 6.970276e+00 8.543018e-05 7.442371e-05
1.513561e+08 6.309573e+07 4.435475e-06 1.392455e-07 4.095172e-08 6.980074e+00 8.556799e-05 7.452660e-05
1.513561e+08 1.000000e+08 4.435956e-06 1.382361e-07 4.095172e-08 6.994070e+00 8.574549e-05 7.468120e-05
1.513561e+08 1.122018e+08 4.435956e-06 1.379477e-07 4.095172e-08 6.997292e+00 8.578499e-05 7.471560e-05
1.513561e+08 1.258925e+08 4.435956e-06 1.376112e-07 4.095172e-08 7.000515e+00 8.582450e-05 7.475002e-05
1.513561e+08 1.412538e+08 4.435956e-06 1.372748e-07 4.095172e-08 7.003578e+00 8.586404e-05 7.480167e-05
1.513561e+08 1.584893e+08 4.435796e-06 1.368903e-07 4.095172e-08 7.006966e+00 8.592337e-05 7.483613e-05
1.513561e+08 1.778279e+08 4.435796e-06 1.364897e-07 4.095172e-08 7.011001e+00 8.596295e-05 7.488784e-05
1.513561e+08 1.995262e+08 4.435635e-06 1.360571e-07 4.095172e-08 7.015522e+00 8.602235e-05 7.495685e-05
1.513561e+08 2.238721e+08 4.435475e-06 1.355925e-07 4.095172e-08 7.020208e+00 8.608179e-05 7.500864e-05
1.513561e+08 2.511886e+08 4.435315e-06 1.350958e-07 4.095172e-08 7.025706e+00 8.614128e-05 7.507776e-05
1.513561e+08 2.818383e+08 4.435155e-06 1.345671e-07 4.095172e-08 7.031209e+00 8.622065e-05 7.516425e-05
1.513561e+08 3.162278e+08 4.434834e-06 1.340063e-07 4.095172e-08 7.037040e+00 8.630010e-05 7.523351e-05
1.513561e+08 3.548134e+08 4.434514e-06 1.333975e-07 4.095172e-08 7.043362e+00 8.637962e-05 7.532017e-05
1.513561e+08 3.981072e+08 4.434033e-06 1.327406e-07 4.095172e-08 7.049690e+00 8.645922e-05 7.538958e-05
1.513561e+08 4.466836e+08 4.433392e-06 1.320517e-07 4.095172e-08 7.056348e+00 8.655882e-05 7.547642e-05
1.513561e+08 5.011872e+08 4.432591e-06 1.313147e-07 4.095172e-08 7.063176e+00 8.663858e-05 7.556337e-05
1.513561e+08 5.623413e+08 4.431790e-06 1.305136e-07 4.095172e-08 7.070335e+00 8.673838e-05 7.566783e-05
1.513561e+08 6.309573e+08 4.430669e-06 1.296804e-07 4.095172e-08 7.077828e+00 8.685830e-05 7.575500e-05
1.513561e+08 7.079458e+08 4.429066e-06 1.287832e-07 4.095172e-08 7.085492e+00 8.697838e-05 7.584227e-05
1.513561e+08 7.943282e+08 4.427304e-06 1.278219e-07 4.095172e-08 7.093654e+00 8.709863e-05 7.594712e-05
1.513561e+08 8.912509e+08 4.424901e-06 1.268125e-07 4.095172e-08 7.102970e+00 8.723913e-05 7.606963e-05
1.513561e+08 1.000000e+09 4.422017e-06 1.257391e-07 4.095172e-08 7.113118e+00 8.742010e-05 7.619234e-05
1.513561e+08 1.122018e+09 4.418332e-06 1.246015e-07 4.095172e-08 7.124592e+00 8.760145e-05 7.631525e-05
1.513561e+08 1.258925e+09 4.413685e-06 1.233999e-07 4.095172e-08 7.137892e+00 8.784384e-05 7.647356e-05
1.513561e+08 1.412538e+09 4.407757e-06 1.221182e-07 4.095172e-08 7.153194e+00 8.810718e-05 7.666750e-05
1.513561e+08 1.584893e+09 4.400548e-06 1.207723e-07 4.095172e-08 7.172161e+00 8.845274e-05 7.687963e-05
1.513561e+08 1.778279e+09 4.391095e-06 1.193464e-07 4.095172e-08 7.193993e+00 8.884056e-05 7.714563e-05
1.513561e+08 1.995262e+09 4.379559e-06 1.178403e-07 4.095172e-08 7.221044e+00 8.935345e-05 7.746603e-05
1.513561e+08 2.238721e+09 4.364819e-06 1.162702e-07 4.095172e-08 7.253373e+00 8.995210e-05 7.785945e-05
1.513561e+08 2.511886e+09 4.346234e-06 1.146200e-07 4.095172e-08 7.293399e+00 9.070084e-05 7.834500e-05
1.513561e+08 2.818383e+09 4.323002e-06 1.128736e-07 4.095172e-08 7.342771e+00 9.162443e-05 7.892440e-05
1.513561e+08 3.162278e+09 4.293682e-06 1.110631e-07 4.095172e-08 7.403550e+00 9.279216e-05 7.965468e-05
1.513561e+08 3.548134e+09 4.256832e-06 1.091565e-07 4.095172e-08 7.478423e+00 9.423480e-05 8.055849e-05
1.513561e+08 3.981072e+09 4.210369e-06 1.071698e-07 4.095172e-08 7.571989e+00 9.605308e-05 8.166036e-05
1.513561e+08 4.466836e+09 4.152049e-06 1.051030e-07 4.095172e-08 7.688117e+00 9.833572e-05 8.298724e-05

1.584893e+08 1.000000e+07 4.502927e-06 1.434432e-07 4.157657e-08 7.345815e+00 9.034649e-05 7.847138e-05
1.584893e+08 1.584893e+07 4.502767e-06 1.431388e-07 4.157657e-08 7.346323e+00 9.034649e-05 7.847138e-05
1.584893e+08 2.511886e+07 4.502606e-06 1.427382e-07 4.157657e-08 7.348522e+00 9.038811e-05 7.850753e-05
1.584893e+08 3.981072e+07 4.502606e-06 1.421775e-07 4.157657e-08 7.355463e+00 9.047140e-05 7.857987e-05
