!27Mg (1/2+, 3/2+, 5/2, 5/2)  -> 27Na,  e-capture,  with screening effects
!USDB        Q=-9.0690 MeV
!Experimental data are used.
!
!Log(rhoY) Log(T)  dQ     Vs      mu       e-cap-rate    nu-energy-loss  gamma-energy
!                 (MeV)     (MeV)     (MeV)       (1/s)             (MeV/s)        (MeV/s)  
1.202264e+08 4.466836e+08 1.079228e-07 3.255630e-08 4.122249e-06 7.211075e-85 1.348066e-91 9.347841e-93
1.202264e+08 5.011872e+08 1.071858e-07 3.255630e-08 4.121448e-06 5.023426e-76 1.053686e-82 7.580735e-84
1.202264e+08 5.623413e+08 1.063848e-07 3.255630e-08 4.120487e-06 3.953666e-68 9.304891e-75 6.818853e-76
1.202264e+08 6.309573e+08 1.055516e-07 3.255630e-08 4.119205e-06 4.508167e-61 1.193195e-67 8.723913e-69
1.202264e+08 7.079458e+08 1.046544e-07 3.255630e-08 4.117603e-06 9.099133e-55 2.702162e-61 1.944067e-62
1.202264e+08 7.943282e+08 1.037091e-07 3.255630e-08 4.115680e-06 3.935501e-49 1.314351e-55 9.177223e-57
1.202264e+08 8.912509e+08 1.026997e-07 3.255630e-08 4.113116e-06 4.315191e-44 1.617005e-50 1.085704e-51
1.202264e+08 1.000000e+09 1.016423e-07 3.255630e-08 4.109912e-06 1.389953e-39 5.857487e-46 3.730021e-47
1.202264e+08 1.122018e+09 1.005208e-07 3.255630e-08 4.105907e-06 1.499685e-35 7.123793e-42 4.262960e-43
1.202264e+08 1.258925e+09 9.933516e-08 3.255630e-08 4.100940e-06 6.123504e-32 3.271232e-38 1.826885e-39
1.202264e+08 1.412538e+09 9.808546e-08 3.255630e-08 4.094691e-06 1.047129e-28 6.305381e-35 3.271232e-36
1.202264e+08 1.584893e+09 9.677167e-08 3.255630e-08 4.086681e-06 8.298508e-26 5.606751e-32 2.689746e-33
1.202264e+08 1.778279e+09 9.539380e-08 3.255630e-08 4.076587e-06 3.280953e-23 2.498684e-29 1.100807e-30
1.202264e+08 1.995262e+09 9.395184e-08 3.255630e-08 4.064090e-06 7.014553e-21 6.021592e-27 2.424998e-28
1.202264e+08 2.238721e+09 9.244579e-08 3.255630e-08 4.048228e-06 8.609938e-19 8.331272e-25 3.059929e-26
1.202264e+08 2.511886e+09 9.085963e-08 3.255630e-08 4.028201e-06 6.471426e-17 7.058482e-23 2.364347e-24
1.202264e+08 2.818383e+09 8.920938e-08 3.255630e-08 4.003047e-06 3.126079e-15 3.834523e-21 1.182255e-22
1.202264e+08 3.162278e+09 8.749505e-08 3.255630e-08 3.971484e-06 1.013911e-13 1.405113e-19 4.015238e-21
1.202264e+08 3.548134e+09 8.570061e-08 3.255630e-08 3.931590e-06 2.301442e-12 3.603390e-18 9.788391e-20
1.202264e+08 3.981072e+09 8.385810e-08 3.255630e-08 3.881441e-06 3.793150e-11 6.694395e-17 1.797676e-18
1.202264e+08 4.466836e+09 8.193549e-08 3.255630e-08 3.818476e-06 4.670894e-10 9.330637e-16 2.598432e-17

1.258925e+08 1.000000e+07 1.192022e-07 3.305297e-08 4.195469e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.258925e+08 1.584893e+07 1.188818e-07 3.305297e-08 4.194027e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.258925e+08 2.511886e+07 1.184492e-07 3.305297e-08 4.191944e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.258925e+08 3.981072e+07 1.178724e-07 3.305297e-08 4.189540e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.258925e+08 6.309573e+07 1.170873e-07 3.305297e-08 4.187618e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.258925e+08 1.000000e+08 1.160459e-07 3.305297e-08 4.186817e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.258925e+08 1.122018e+08 1.157255e-07 3.305297e-08 4.186657e-06 3.952525e-323 0.000000e+00 0.000000e+00
1.258925e+08 1.258925e+08 1.154050e-07 3.305297e-08 4.186496e-06 1.479108e-288 8.029922e-296 3.505188e-298
1.258925e+08 1.412538e+08 1.150365e-07 3.305297e-08 4.186496e-06 9.120108e-258 5.428893e-265 4.024494e-267
1.258925e+08 1.584893e+08 1.146520e-07 3.305297e-08 4.186336e-06 2.818383e-230 1.882397e-237 2.161281e-239
1.258925e+08 1.778279e+08 1.142354e-07 3.305297e-08 4.186336e-06 8.709636e-206 6.526965e-213 1.108438e-214
1.258925e+08 1.995262e+08 1.137868e-07 3.305297e-08 4.186176e-06 6.309573e-184 5.184553e-191 1.215378e-192
1.258925e+08 2.238721e+08 1.133222e-07 3.305297e-08 4.186016e-06 1.949845e-164 1.797676e-171 5.555348e-173
1.258925e+08 2.511886e+08 1.128095e-07 3.305297e-08 4.185855e-06 4.786301e-147 4.951210e-154 1.926244e-155
1.258925e+08 2.818383e+08 1.122648e-07 3.305297e-08 4.185535e-06 1.548817e-131 1.839549e-138 8.408360e-140
1.258925e+08 3.162278e+08 1.116880e-07 3.305297e-08 4.185215e-06 1.096478e-117 1.427944e-124 7.668516e-126
1.258925e+08 3.548134e+08 1.110631e-07 3.305297e-08 4.184734e-06 2.511886e-105 3.670382e-112 2.211624e-113
1.258925e+08 3.981072e+08 1.104062e-07 3.305297e-08 4.184253e-06 2.691535e-94 4.463868e-101 2.922209e-102
1.258925e+08 4.466836e+08 1.097013e-07 3.305297e-08 4.183612e-06 1.901078e-84 3.545776e-91 2.458733e-92
1.258925e+08 5.011872e+08 1.089482e-07 3.305297e-08 4.182972e-06 1.191242e-75 2.492937e-82 1.797676e-83
1.258925e+08 5.623413e+08 1.081472e-07 3.305297e-08 4.182010e-06 8.531001e-68 2.007758e-74 1.471334e-75
1.258925e+08 6.309573e+08 1.072980e-07 3.305297e-08 4.180728e-06 8.953648e-61 2.369798e-67 1.732652e-68
1.258925e+08 7.079458e+08 1.064008e-07 3.305297e-08 4.179126e-06 1.674943e-54 4.974063e-61 3.578585e-62
1.258925e+08 7.943282e+08 1.054395e-07 3.305297e-08 4.177204e-06 6.792036e-49 2.268356e-55 1.583840e-56
1.258925e+08 8.912509e+08 1.044301e-07 3.305297e-08 4.174640e-06 7.014553e-44 2.628520e-50 1.764864e-51
1.258925e+08 1.000000e+09 1.033566e-07 3.305297e-08 4.171596e-06 2.142891e-39 9.051307e-46 5.750575e-47
1.258925e+08 1.122018e+09 1.022351e-07 3.305297e-08 4.167591e-06 2.208005e-35 1.048845e-41 6.276410e-43
1.258925e+08 1.258925e+09 1.010335e-07 3.305297e-08 4.162624e-06 8.649679e-32 4.620738e-38 2.586493e-39
1.258925e+08 1.412538e+09 9.978377e-08 3.305297e-08 4.156536e-06 1.425608e-28 8.584427e-35 4.453601e-36
1.258925e+08 1.584893e+09 9.845396e-08 3.305297e-08 4.148685e-06 1.091440e-25 7.391138e-32 3.545776e-33
1.258925e+08 1.778279e+09 9.706006e-08 3.305297e-08 4.138751e-06 4.197590e-23 3.196769e-29 1.408352e-30
1.258925e+08 1.995262e+09 9.560208e-08 3.305297e-08 4.126415e-06 8.749838e-21 7.493959e-27 3.017945e-28
1.258925e+08 2.238721e+09 9.408001e-08 3.305297e-08 4.110713e-06 1.049542e-18 1.013238e-24 3.730021e-26
1.258925e+08 2.511886e+09 9.247783e-08 3.305297e-08 4.091006e-06 7.726806e-17 8.408360e-23 2.823003e-24
1.258925e+08 2.818383e+09 9.081156e-08 3.305297e-08 4.066333e-06 3.664376e-15 4.494810e-21 1.385834e-22
1.258925e+08 3.162278e+09 8.908121e-08 3.305297e-08 4.035090e-06 1.169499e-13 1.620732e-19 4.631389e-21
1.258925e+08 3.548134e+09 8.727074e-08 3.305297e-08 3.995997e-06 2.618183e-12 4.089887e-18 1.113554e-19
1.258925e+08 3.981072e+09 8.541222e-08 3.305297e-08 3.946490e-06 4.255984e-11 7.528549e-17 2.021675e-18
1.258925e+08 4.466836e+09 8.347358e-08 3.305297e-08 3.884485e-06 5.186806e-10 1.036123e-15 2.888759e-17

1.318257e+08 1.000000e+07 1.210447e-07 3.354965e-08 4.246097e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.318257e+08 1.584893e+07 1.207403e-07 3.354965e-08 4.246418e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.318257e+08 2.511886e+07 1.203077e-07 3.354965e-08 4.247059e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.318257e+08 3.981072e+07 1.197149e-07 3.354965e-08 4.247860e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.318257e+08 6.309573e+07 1.189298e-07 3.354965e-08 4.248501e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.318257e+08 1.000000e+08 1.178884e-07 3.354965e-08 4.248821e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.318257e+08 1.122018e+08 1.175680e-07 3.354965e-08 4.248821e-06 2.139304e-321 0.000000e+00 0.000000e+00
1.318257e+08 1.258925e+08 1.172315e-07 3.354965e-08 4.248821e-06 4.897788e-287 2.598432e-294 1.134257e-296
1.318257e+08 1.412538e+08 1.168630e-07 3.354965e-08 4.248661e-06 2.041738e-256 1.215378e-263 9.009720e-266
1.318257e+08 1.584893e+08 1.164785e-07 3.354965e-08 4.248661e-06 4.570882e-229 2.983399e-236 3.347428e-238
1.318257e+08 1.778279e+08 1.160619e-07 3.354965e-08 4.248501e-06 1.047129e-204 7.668516e-212 1.302301e-213
1.318257e+08 1.995262e+08 1.156133e-07 3.354965e-08 4.248501e-06 5.623413e-183 4.620738e-190 1.083207e-191
1.318257e+08 2.238721e+08 1.151327e-07 3.354965e-08 4.248340e-06 1.380384e-163 1.272657e-170 3.932886e-172
1.318257e+08 2.511886e+08 1.146200e-07 3.354965e-08 4.248020e-06 2.754229e-146 2.849124e-153 1.083207e-154
1.318257e+08 2.818383e+08 1.140752e-07 3.354965e-08 4.247860e-06 7.413102e-131 8.604216e-138 4.024494e-139
1.318257e+08 3.162278e+08 1.134824e-07 3.354965e-08 4.247539e-06 4.365158e-117 5.684749e-124 3.052891e-125
1.318257e+08 3.548134e+08 1.128576e-07 3.354965e-08 4.247219e-06 8.511380e-105 1.272657e-111 7.668516e-113
1.318257e+08 3.981072e+08 1.122007e-07 3.354965e-08 4.246738e-06 8.109611e-94 1.344966e-100 8.784384e-102
1.318257e+08 4.466836e+08 1.114957e-07 3.354965e-08 4.246097e-06 5.081594e-84 9.456084e-91 6.557092e-92
1.318257e+08 5.011872e+08 1.107267e-07 3.354965e-08 4.245296e-06 2.857591e-75 5.993925e-82 4.312323e-83
1.318257e+08 5.623413e+08 1.099256e-07 3.354965e-08 4.244335e-06 1.866380e-67 4.382393e-74 3.211525e-75
1.318257e+08 6.309573e+08 1.090764e-07 3.354965e-08 4.243053e-06 1.798871e-60 4.750194e-67 3.473052e-68
1.318257e+08 7.079458e+08 1.081632e-07 3.354965e-08 4.241451e-06 3.118890e-54 9.262139e-61 6.663637e-62
1.318257e+08 7.943282e+08 1.072019e-07 3.354965e-08 4.239689e-06 1.180321e-48 3.941952e-55 2.752398e-56
1.318257e+08 8.912509e+08 1.061925e-07 3.354965e-08 4.237125e-06 1.148154e-43 4.312323e-50 2.888759e-51
1.318257e+08 1.000000e+09 1.051030e-07 3.354965e-08 4.234081e-06 3.334264e-39 1.405113e-45 8.947698e-47
1.318257e+08 1.122018e+09 1.039655e-07 3.354965e-08 4.230236e-06 3.273407e-35 1.551355e-41 9.304891e-43
1.318257e+08 1.258925e+09 1.027638e-07 3.354965e-08 4.225429e-06 1.227439e-31 6.557092e-38 3.670382e-39
1.318257e+08 1.412538e+09 1.014981e-07 3.354965e-08 4.219181e-06 1.954339e-28 1.174117e-34 6.091318e-36
1.318257e+08 1.584893e+09 1.001683e-07 3.354965e-08 4.211490e-06 1.445440e-25 9.765878e-32 4.685018e-33
1.318257e+08 1.778279e+09 9.875838e-08 3.354965e-08 4.201877e-06 5.395106e-23 4.108765e-29 1.810136e-30
1.318257e+08 1.995262e+09 9.728437e-08 3.354965e-08 4.189540e-06 1.093956e-20 9.369390e-27 3.781911e-28
1.318257e+08 2.238721e+09 9.574628e-08 3.354965e-08 4.174160e-06 1.282331e-18 1.237973e-24 4.557339e-26
1.318257e+08 2.511886e+09 9.412807e-08 3.354965e-08 4.154933e-06 9.246982e-17 1.006263e-22 3.378402e-24
1.318257e+08 2.818383e+09 9.244579e-08 3.354965e-08 4.130580e-06 4.305266e-15 5.280941e-21 1.624469e-22
1.318257e+08 3.162278e+09 9.069941e-08 3.354965e-08 4.099818e-06 1.352073e-13 1.873749e-19 5.354406e-21
1.318257e+08 3.548134e+09 8.887292e-08 3.354965e-08 4.061206e-06 2.978516e-12 4.663493e-18 1.266809e-19
1.318257e+08 3.981072e+09 8.698235e-08 3.354965e-08 4.012500e-06 4.786301e-11 8.447171e-17 2.273586e-18
1.318257e+08 4.466836e+09 8.502769e-08 3.354965e-08 3.951296e-06 5.767665e-10 1.152421e-15 3.211525e-17

1.380384e+08 1.000000e+07 1.229353e-07 3.406235e-08 4.315312e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.380384e+08 1.584893e+07 1.226148e-07 3.406235e-08 4.314190e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.380384e+08 2.511886e+07 1.221822e-07 3.406235e-08 4.312428e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.380384e+08 3.981072e+07 1.216055e-07 3.406235e-08 4.311466e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.380384e+08 6.309573e+07 1.208044e-07 3.406235e-08 4.311787e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.380384e+08 1.000000e+08 1.197469e-07 3.406235e-08 4.312107e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.380384e+08 1.122018e+08 1.194265e-07 3.406235e-08 4.312107e-06 1.122023e-319 0.000000e+00 0.000000e+00
1.380384e+08 1.258925e+08 1.190900e-07 3.406235e-08 4.312107e-06 1.698244e-285 8.804634e-293 3.843362e-295
1.380384e+08 1.412538e+08 1.187215e-07 3.406235e-08 4.312107e-06 4.786301e-255 2.849124e-262 2.064008e-264
1.380384e+08 1.584893e+08 1.183370e-07 3.406235e-08 4.311947e-06 7.585776e-228 4.951210e-235 5.555348e-237
1.380384e+08 1.778279e+08 1.179204e-07 3.406235e-08 4.311947e-06 1.288250e-203 9.434335e-211 1.565710e-212
1.380384e+08 1.995262e+08 1.174718e-07 3.406235e-08 4.311787e-06 5.248075e-182 4.312323e-189 1.010907e-190
1.380384e+08 2.238721e+08 1.169752e-07 3.406235e-08 4.311627e-06 1.023293e-162 9.434335e-170 2.849124e-171
1.380384e+08 2.511886e+08 1.164625e-07 3.406235e-08 4.311466e-06 1.621810e-145 1.677688e-152 6.378393e-154
1.380384e+08 2.818383e+08 1.159177e-07 3.406235e-08 4.311146e-06 3.548134e-130 4.214163e-137 1.926244e-138
1.380384e+08 3.162278e+08 1.153249e-07 3.406235e-08 4.310986e-06 1.778279e-116 2.369798e-123 1.272657e-124
1.380384e+08 3.548134e+08 1.147001e-07 3.406235e-08 4.310505e-06 3.019952e-104 4.412770e-111 2.658957e-112
1.380384e+08 3.981072e+08 1.140272e-07 3.406235e-08 4.310024e-06 2.483133e-93 4.118237e-100 2.689746e-101
1.380384e+08 4.466836e+08 1.133062e-07 3.406235e-08 4.309384e-06 1.380384e-83 2.568688e-90 1.781194e-91
1.380384e+08 5.011872e+08 1.125531e-07 3.406235e-08 4.308743e-06 6.966265e-75 1.461206e-81 1.048845e-82
1.380384e+08 5.623413e+08 1.117360e-07 3.406235e-08 4.307781e-06 4.120975e-67 9.698650e-74 7.107409e-75
1.380384e+08 6.309573e+08 1.108869e-07 3.406235e-08 4.306500e-06 3.647539e-60 9.654089e-67 7.042248e-68
1.380384e+08 7.079458e+08 1.099736e-07 3.406235e-08 4.305058e-06 5.861382e-54 1.744662e-60 1.252308e-61
1.380384e+08 7.943282e+08 1.089963e-07 3.406235e-08 4.303135e-06 2.074914e-48 6.929650e-55 4.838506e-56
1.380384e+08 8.912509e+08 1.079709e-07 3.406235e-08 4.300732e-06 1.896706e-43 7.123793e-50 4.772119e-51
1.380384e+08 1.000000e+09 1.068814e-07 3.406235e-08 4.297688e-06 5.211947e-39 2.201463e-45 1.398657e-46
1.380384e+08 1.122018e+09 1.057279e-07 3.406235e-08 4.293842e-06 4.875285e-35 2.315855e-41 1.385834e-42
1.380384e+08 1.258925e+09 1.045262e-07 3.406235e-08 4.289036e-06 1.753881e-31 9.369390e-38 5.244587e-39
1.380384e+08 1.412538e+09 1.032445e-07 3.406235e-08 4.282948e-06 2.685344e-28 1.613286e-34 8.369727e-36
1.380384e+08 1.584893e+09 1.018986e-07 3.406235e-08 4.275417e-06 1.923092e-25 1.299306e-31 6.233204e-33
1.380384e+08 1.778279e+09 1.004887e-07 3.406235e-08 4.265964e-06 6.950243e-23 5.293115e-29 2.331907e-30
1.380384e+08 1.995262e+09 9.899870e-08 3.406235e-08 4.253948e-06 1.370882e-20 1.176823e-26 4.739268e-28
1.380384e+08 2.238721e+09 9.744459e-08 3.406235e-08 4.238727e-06 1.570363e-18 1.519537e-24 5.580991e-26
1.380384e+08 2.511886e+09 9.581036e-08 3.406235e-08 4.219661e-06 1.109175e-16 1.207011e-22 4.052391e-24
1.380384e+08 2.818383e+09 9.411205e-08 3.406235e-08 4.195629e-06 5.058247e-15 6.218868e-21 1.912984e-22
1.380384e+08 3.162278e+09 9.233363e-08 3.406235e-08 4.165348e-06 1.563148e-13 2.166264e-19 6.204565e-21
1.380384e+08 3.548134e+09 9.050715e-08 3.406235e-08 4.127216e-06 3.396253e-12 5.317547e-18 1.447809e-19
1.380384e+08 3.981072e+09 8.858453e-08 3.406235e-08 4.079471e-06 5.395106e-11 9.521630e-17 2.556886e-18
1.380384e+08 4.466836e+09 8.661385e-08 3.406235e-08 4.019229e-06 6.423918e-10 1.283250e-15 3.578585e-17

1.445440e+08 1.000000e+07 1.248419e-07 3.457504e-08 4.386288e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.445440e+08 1.584893e+07 1.245214e-07 3.457504e-08 4.384686e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.445440e+08 2.511886e+07 1.240888e-07 3.457504e-08 4.382123e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.445440e+08 3.981072e+07 1.234960e-07 3.457504e-08 4.379399e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.445440e+08 6.309573e+07 1.227110e-07 3.457504e-08 4.377636e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.445440e+08 1.000000e+08 1.216375e-07 3.457504e-08 4.376835e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.445440e+08 1.122018e+08 1.213171e-07 3.457504e-08 4.376675e-06 6.456544e-318 0.000000e+00 0.000000e+00
1.445440e+08 1.258925e+08 1.209806e-07 3.457504e-08 4.376515e-06 6.165950e-284 3.271232e-291 1.395440e-293
1.445440e+08 1.412538e+08 1.206121e-07 3.457504e-08 4.376515e-06 1.202264e-253 6.993769e-261 5.066538e-263
1.445440e+08 1.584893e+08 1.202116e-07 3.457504e-08 4.376355e-06 1.318257e-226 8.604216e-234 9.654089e-236
1.445440e+08 1.778279e+08 1.197950e-07 3.457504e-08 4.376194e-06 1.621810e-202 1.187712e-209 1.971112e-211
1.445440e+08 1.995262e+08 1.193464e-07 3.457504e-08 4.376194e-06 5.128614e-181 4.214163e-188 9.654089e-190
1.445440e+08 2.238721e+08 1.188657e-07 3.457504e-08 4.376034e-06 7.762471e-162 7.156675e-169 2.161281e-170
1.445440e+08 2.511886e+08 1.183370e-07 3.457504e-08 4.375874e-06 9.772372e-145 1.010907e-151 3.843362e-153
1.445440e+08 2.818383e+08 1.177923e-07 3.457504e-08 4.375554e-06 1.778279e-129 2.112085e-136 9.654089e-138
1.445440e+08 3.162278e+08 1.171995e-07 3.457504e-08 4.375233e-06 7.585776e-116 9.878962e-123 5.305317e-124
1.445440e+08 3.548134e+08 1.165586e-07 3.457504e-08 4.374913e-06 1.071519e-103 1.602180e-110 9.654089e-112
1.445440e+08 3.981072e+08 1.158857e-07 3.457504e-08 4.374432e-06 7.744618e-93 1.284433e-99 8.389021e-101
1.445440e+08 4.466836e+08 1.151647e-07 3.457504e-08 4.373791e-06 3.801894e-83 7.091062e-90 4.917126e-91
1.445440e+08 5.011872e+08 1.143957e-07 3.457504e-08 4.373150e-06 1.721869e-74 3.603390e-81 2.592455e-82
1.445440e+08 5.623413e+08 1.135785e-07 3.457504e-08 4.372189e-06 9.246982e-67 2.171257e-73 1.591151e-74
1.445440e+08 6.309573e+08 1.127134e-07 3.457504e-08 4.371067e-06 7.498942e-60 1.980210e-66 1.447809e-67
1.445440e+08 7.079458e+08 1.118001e-07 3.457504e-08 4.369465e-06 1.111732e-53 3.309111e-60 2.380736e-61
1.445440e+08 7.943282e+08 1.108228e-07 3.457504e-08 4.367543e-06 3.672823e-48 1.226624e-54 8.564683e-56
1.445440e+08 8.912509e+08 1.097814e-07 3.457504e-08 4.365300e-06 3.162278e-43 1.187712e-49 7.956303e-51
1.445440e+08 1.000000e+09 1.086919e-07 3.457504e-08 4.362255e-06 8.222426e-39 3.465064e-45 2.206537e-46
1.445440e+08 1.122018e+09 1.075223e-07 3.457504e-08 4.358410e-06 7.328245e-35 3.473052e-41 2.083106e-42
1.445440e+08 1.258925e+09 1.063046e-07 3.457504e-08 4.353764e-06 2.517677e-31 1.344966e-37 7.528549e-39
1.445440e+08 1.412538e+09 1.050229e-07 3.457504e-08 4.347836e-06 3.706807e-28 2.226954e-34 1.158007e-35
1.445440e+08 1.584893e+09 1.036610e-07 3.457504e-08 4.340306e-06 2.564484e-25 1.732652e-31 8.312110e-33
1.445440e+08 1.778279e+09 1.022351e-07 3.457504e-08 4.331013e-06 8.994976e-23 6.850327e-29 3.017945e-30
1.445440e+08 1.995262e+09 1.007291e-07 3.457504e-08 4.319157e-06 1.729816e-20 1.481533e-26 5.966385e-28
1.445440e+08 2.238721e+09 9.915892e-08 3.457504e-08 4.304257e-06 1.931968e-18 1.865139e-24 6.866119e-26
1.445440e+08 2.511886e+09 9.752470e-08 3.457504e-08 4.285351e-06 1.333521e-16 1.454492e-22 4.872045e-24
1.445440e+08 2.818383e+09 9.581036e-08 3.457504e-08 4.261799e-06 5.984116e-15 7.340258e-21 2.257934e-22
1.445440e+08 3.162278e+09 9.401592e-08 3.457504e-08 4.231998e-06 1.815516e-13 2.516004e-19 7.189709e-21
1.445440e+08 3.548134e+09 9.215739e-08 3.457504e-08 4.194507e-06 3.890451e-12 6.077309e-18 1.654670e-19
1.445440e+08 3.981072e+09 9.021876e-08 3.457504e-08 4.147403e-06 6.081350e-11 1.075750e-16 2.888759e-18
1.445440e+08 4.466836e+09 8.821603e-08 3.457504e-08 4.088122e-06 7.164733e-10 1.431236e-15 3.987597e-17

1.513561e+08 1.000000e+07 1.267805e-07 3.510376e-08 4.437878e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.513561e+08 1.584893e+07 1.264601e-07 3.510376e-08 4.438359e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.513561e+08 2.511886e+07 1.260275e-07 3.510376e-08 4.439320e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.513561e+08 3.981072e+07 1.254347e-07 3.510376e-08 4.440442e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.513561e+08 6.309573e+07 1.246336e-07 3.510376e-08 4.441403e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.513561e+08 1.000000e+08 1.235601e-07 3.510376e-08 4.441884e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.513561e+08 1.122018e+08 1.232397e-07 3.510376e-08 4.441884e-06 3.890451e-316 1.976263e-323 0.000000e+00
1.513561e+08 1.258925e+08 1.229032e-07 3.510376e-08 4.441884e-06 2.398833e-282 1.243688e-289 5.305317e-292
1.513561e+08 1.412538e+08 1.225347e-07 3.510376e-08 4.441724e-06 3.090295e-252 1.797676e-259 1.302301e-261
1.513561e+08 1.584893e+08 1.221342e-07 3.510376e-08 4.441724e-06 2.398833e-225 1.565710e-232 1.756755e-234
1.513561e+08 1.778279e+08 1.217016e-07 3.510376e-08 4.441563e-06 2.187762e-201 1.565710e-208 2.598432e-210
1.513561e+08 1.995262e+08 1.212530e-07 3.510376e-08 4.441563e-06 5.128614e-180 4.214163e-187 9.654089e-189
1.513561e+08 2.238721e+08 1.207563e-07 3.510376e-08 4.441403e-06 6.025596e-161 5.555348e-168 1.677688e-169
1.513561e+08 2.511886e+08 1.202436e-07 3.510376e-08 4.441243e-06 6.165950e-144 6.378393e-151 2.424998e-152
1.513561e+08 2.818383e+08 1.196828e-07 3.510376e-08 4.440923e-06 9.120108e-129 1.058550e-135 4.951210e-137
1.513561e+08 3.162278e+08 1.190900e-07 3.510376e-08 4.440602e-06 3.235937e-115 4.214163e-122 2.263139e-123
1.513561e+08 3.548134e+08 1.184492e-07 3.510376e-08 4.440282e-06 3.981072e-103 5.817164e-110 3.505188e-111
1.513561e+08 3.981072e+08 1.177763e-07 3.510376e-08 4.439801e-06 2.460368e-92 4.080480e-99 2.665086e-100
1.513561e+08 4.466836e+08 1.170392e-07 3.510376e-08 4.439320e-06 1.066596e-82 1.984775e-89 1.376294e-90
1.513561e+08 5.011872e+08 1.162702e-07 3.510376e-08 4.438519e-06 4.315191e-74 9.030490e-81 6.496977e-82
1.513561e+08 5.623413e+08 1.154531e-07 3.510376e-08 4.437558e-06 2.094112e-66 4.928461e-73 3.611697e-74
1.513561e+08 6.309573e+08 1.145719e-07 3.510376e-08 4.436436e-06 1.555966e-59 4.108765e-66 3.004079e-67
1.513561e+08 7.079458e+08 1.136586e-07 3.510376e-08 4.434994e-06 2.137962e-53 6.349087e-60 4.567844e-61
1.513561e+08 7.943282e+08 1.126653e-07 3.510376e-08 4.433072e-06 6.561453e-48 2.191348e-54 1.530070e-55
1.513561e+08 8.912509e+08 1.116239e-07 3.510376e-08 4.430829e-06 5.308844e-43 1.993936e-49 1.335707e-50
1.513561e+08 1.000000e+09 1.105184e-07 3.510376e-08 4.427945e-06 1.303167e-38 5.504417e-45 3.497126e-46
1.513561e+08 1.122018e+09 1.093488e-07 3.510376e-08 4.424260e-06 1.106624e-34 5.244587e-41 3.145657e-42
1.513561e+08 1.258925e+09 1.081151e-07 3.510376e-08 4.419453e-06 3.639150e-31 1.944067e-37 1.088206e-38
1.513561e+08 1.412538e+09 1.068173e-07 3.510376e-08 4.413685e-06 5.152286e-28 3.095361e-34 1.609575e-35
1.513561e+08 1.584893e+09 1.054555e-07 3.510376e-08 4.406315e-06 3.443499e-25 2.326544e-31 1.116121e-32
1.513561e+08 1.778279e+09 1.040135e-07 3.510376e-08 4.397023e-06 1.169499e-22 8.906587e-29 3.923840e-30
1.513561e+08 1.995262e+09 1.024915e-07 3.510376e-08 4.385327e-06 2.187762e-20 1.873749e-26 7.545905e-28
1.513561e+08 2.238721e+09 1.009053e-07 3.510376e-08 4.370587e-06 2.382319e-18 2.299912e-24 8.466644e-26
1.513561e+08 2.511886e+09 9.925505e-08 3.510376e-08 4.352162e-06 1.610646e-16 1.752715e-22 5.884524e-24
1.513561e+08 2.818383e+09 9.752470e-08 3.510376e-08 4.328930e-06 7.079458e-15 8.683830e-21 2.677388e-22
1.513561e+08 3.162278e+09 9.571423e-08 3.510376e-08 4.299610e-06 2.113489e-13 2.928946e-19 8.369727e-21
1.513561e+08 3.548134e+09 9.383968e-08 3.510376e-08 4.262600e-06 4.456562e-12 6.961636e-18 1.895446e-19
1.513561e+08 3.981072e+09 9.188502e-08 3.510376e-08 4.216297e-06 6.870684e-11 1.215378e-16 3.263708e-18
